X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSG_clean,SYMBOL
ENSG00000136026.14,30.4903467,-0.118336887,0.688571337,-0.171858573,0.863548716,0.959736887,ENSG00000136026,CKAP4
ENSG00000013306.16,32.78596564,0.124660923,0.725658839,0.171789987,0.863602637,0.959736887,ENSG00000013306,SLC25A39
ENSG00000167106.12,111.3755169,-0.092016406,0.542580115,-0.169590451,0.865332233,0.960553192,ENSG00000167106,EEIG1
ENSG00000197702.14,208.6310747,0.074009624,0.436972491,0.16936907,0.865506351,0.960553192,ENSG00000197702,PARVA
ENSG00000152223.16,268.8990375,0.074696765,0.442658749,0.168745711,0.865996662,0.960890328,ENSG00000152223,EPG5
ENSG00000245750.11,588.9330985,0.06904517,0.412973417,0.16719035,0.867220278,0.961310347,ENSG00000245750,DRAIC
ENSG00000111859.17,143.5619707,0.076401846,0.459173379,0.166389972,0.867850065,0.961567866,ENSG00000111859,NEDD9
ENSG00000132326.13,78.55640726,-0.087675564,0.531988585,-0.164807227,0.869095715,0.962277624,ENSG00000132326,PER2
ENSG00000108840.16,77.61968613,-0.104026736,0.630946715,-0.164874043,0.869043124,0.962277624,ENSG00000108840,HDAC5
ENSG00000103494.16,158.1936241,-0.081386179,0.494581434,-0.164555669,0.869293726,0.962320696,ENSG00000103494,RPGRIP1L
ENSG00000237250.3,32.86732403,-0.106181469,0.646325307,-0.16428487,0.869506892,0.962478849,ENSG00000237250,LOC100130331
ENSG00000166886.13,32.32618233,-0.110288756,0.673999315,-0.163633335,0.870019801,0.962716564,ENSG00000166886,NAB2
ENSG00000009335.19,122.6805232,-0.075969462,0.464797347,-0.16344642,0.870166956,0.962769974,ENSG00000009335,UBE3C
ENSG00000124835.2,22.50677369,0.117510551,0.726119704,0.161833579,0.871436909,0.963443125,ENSG00000124835,LOC93463
ENSG00000159166.15,35.33980774,0.10304813,0.638651477,0.161352684,0.871815631,0.963544946,ENSG00000159166,LAD1
ENSG00000261873.3,26.34188696,0.109143533,0.67819961,0.160931282,0.872147524,0.963679287,ENSG00000261873,SMIM36
ENSG00000116962.15,76.13671292,0.083248359,0.521516765,0.159627388,0.873174603,0.964050975,ENSG00000116962,NID1
ENSG00000128805.15,73.11696805,-0.08756264,0.548638551,-0.159599866,0.873196284,0.964050975,ENSG00000128805,ARHGAP22
ENSG00000248727.6,90.15186393,-0.077435794,0.486608355,-0.159133713,0.873563527,0.964159724,ENSG00000248727,LINC01948
ENSG00000170222.12,33.76699322,-0.101858706,0.640492311,-0.159031895,0.873643745,0.964203904,ENSG00000170222,ADPRM
ENSG00000226272.5,13.2341287,-0.136504597,0.869213703,-0.15704377,0.875210353,0.964954827,ENSG00000226272,ARHGAP26-AS1
ENSG00000142621.21,154.0134225,-0.074950494,0.4783297,-0.156692119,0.875487499,0.965128571,ENSG00000142621,FHAD1
ENSG00000214595.13,212.5683949,-0.067923168,0.435620627,-0.155922755,0.876093909,0.965234699,ENSG00000214595,EML6
ENSG00000196497.17,13.90813033,0.135890481,0.869648461,0.156259095,0.875828798,0.965234699,ENSG00000196497,IPO4
ENSG00000151612.18,155.07506,-0.069644965,0.450607018,-0.154558101,0.877169704,0.96559648,ENSG00000151612,ZNF827
ENSG00000170231.16,14.19644929,-0.136758665,0.883597433,-0.154774856,0.876998815,0.96559648,ENSG00000170231,FABP6
ENSG00000069424.16,226.6716682,0.078846702,0.515518329,0.152946457,0.8784405,0.965910813,ENSG00000069424,KCNAB2
ENSG00000032389.13,75.92161059,-0.079553139,0.519969687,-0.152995725,0.878401647,0.965910813,ENSG00000032389,EIPR1
ENSG00000048342.18,175.5948616,-0.068504233,0.44957065,-0.152377014,0.878889585,0.965910813,ENSG00000048342,CC2D2A
ENSG00000230969.2,9.785488406,-0.150929797,0.988234721,-0.152726669,0.878613828,0.965910813,ENSG00000230969,LINC02090
ENSG00000110455.14,78.21953055,-0.095640693,0.630733151,-0.151634163,0.879475487,0.96629642,ENSG00000110455,ACCS
ENSG00000095203.15,58.85982365,-0.082426118,0.544933605,-0.15125901,0.879771402,0.966399523,ENSG00000095203,EPB41L4B
ENSG00000148187.18,167.6426711,-0.067595282,0.446662178,-0.151334243,0.879712059,0.966399523,ENSG00000148187,MRRF
ENSG00000054654.20,417.9577521,-0.066236355,0.440303832,-0.150433292,0.880422777,0.966649547,ENSG00000054654,SYNE2
ENSG00000164535.15,73.05134612,-0.079447252,0.530612999,-0.149727301,0.880979768,0.966870943,ENSG00000164535,DAGLB
ENSG00000157693.15,36.6169087,0.092031569,0.616223531,0.149347703,0.881279276,0.966924684,ENSG00000157693,TMEM268
ENSG00000116199.12,76.89644745,0.075054211,0.502935602,0.14923225,0.881370373,0.966945053,ENSG00000116199,FAM20B
ENSG00000186765.12,16.84556679,0.128736933,0.86564242,0.148718374,0.881775862,0.967009503,ENSG00000186765,FSCN2
ENSG00000130713.17,145.5464033,-0.069680876,0.473425271,-0.14718453,0.88298637,0.967581175,ENSG00000130713,EXOSC2
ENSG00000107819.15,71.34829497,-0.086597002,0.591970763,-0.146285944,0.883695661,0.967997056,ENSG00000107819,SFXN3
ENSG00000179094.16,130.1830879,-0.08269503,0.567740726,-0.145656329,0.884192698,0.96824588,ENSG00000179094,PER1
ENSG00000125257.16,150.5771486,0.072757238,0.501707728,0.14501917,0.884695736,0.96837119,ENSG00000125257,ABCC4
ENSG00000176473.14,66.44116834,-0.081743005,0.566387844,-0.144323374,0.885245122,0.968403943,ENSG00000176473,WDR25
ENSG00000103044.11,51.70328278,-0.081672978,0.564509725,-0.144679489,0.884963934,0.968403943,ENSG00000103044,HAS3
ENSG00000161956.14,28.8892592,-0.094507154,0.65290021,-0.144749768,0.884908444,0.968403943,ENSG00000161956,SENP3
ENSG00000197841.15,54.07903693,0.081060608,0.564304738,0.143646868,0.885779329,0.968734885,ENSG00000197841,ZNF181
ENSG00000141027.23,238.5066299,-0.061559306,0.429801617,-0.143227255,0.886110705,0.968900392,ENSG00000141027,NCOR1
ENSG00000141371.13,19.19093435,-0.114433569,0.802084295,-0.142670253,0.886550611,0.969060613,ENSG00000141371,CHCT1
ENSG00000116984.15,239.1848182,-0.060709679,0.428152524,-0.141794514,0.887242317,0.969211077,ENSG00000116984,MTR
ENSG00000039139.11,676.3494511,-0.062300432,0.440644531,-0.141384784,0.887565974,0.969473893,ENSG00000039139,DNAH5
ENSG00000111450.15,50.93842277,0.077921564,0.551293457,0.141343169,0.887598848,0.969477005,ENSG00000111450,STX2
ENSG00000260896.6,54.92425609,0.07684973,0.544715784,0.141082252,0.887804964,0.969570943,ENSG00000260896,ARLNC1
ENSG00000156113.25,445.3332625,-0.058452064,0.415443578,-0.140697959,0.888108557,0.96964013,ENSG00000156113,KCNMA1
ENSG00000107902.14,44.91708249,0.084735662,0.604112484,0.140264709,0.888450847,0.969817086,ENSG00000107902,LHPP
ENSG00000083812.13,44.89455327,0.093850101,0.670267079,0.140018962,0.888645008,0.969930659,ENSG00000083812,ZNF324
ENSG00000213339.9,46.25612462,0.087206384,0.625879251,0.139334199,0.889186066,0.970170591,ENSG00000213339,QTRT1
ENSG00000065427.15,57.5135944,-0.075422997,0.54487628,-0.138422243,0.889906719,0.97058681,ENSG00000065427,KARS1
ENSG00000125462.20,165.8063823,0.064861689,0.478413336,0.135576675,0.892155946,0.971355478,ENSG00000125462,MIR9-1HG
ENSG00000149922.12,36.70966052,-0.08613348,0.637383951,-0.135135941,0.892504394,0.971355478,ENSG00000149922,TBX6
ENSG00000140950.16,89.1215182,0.06674776,0.495624339,0.134674097,0.892869554,0.971389368,ENSG00000140950,MEAK7
ENSG00000110844.14,98.99851939,-0.070289926,0.523068745,-0.134379901,0.893102175,0.971451849,ENSG00000110844,PRPF40B
ENSG00000284601.1,21.35009508,0.093249831,0.712927516,0.130798474,0.89593473,0.972063128,ENSG00000284601,LOC105378736
ENSG00000213904.11,46.06615517,-0.081773253,0.623203612,-0.131214344,0.895605749,0.972063128,ENSG00000213904,LIPE-AS1
ENSG00000108639.8,43.92087536,0.086249213,0.661005788,0.130481782,0.896185267,0.972087581,ENSG00000108639,SYNGR2
ENSG00000107815.10,60.16400109,-0.074432787,0.573859794,-0.129705526,0.89679941,0.972284472,ENSG00000107815,TWNK
ENSG00000109182.12,34.58858885,0.081997672,0.638250764,0.1284725,0.897775059,0.972564547,ENSG00000109182,CWH43
ENSG00000073060.17,156.4307713,0.061851066,0.486871913,0.127037656,0.898910595,0.97283453,ENSG00000073060,SCARB1
ENSG00000227110.7,109.8749553,-0.060814794,0.483239779,-0.125848072,0.899852188,0.973051819,ENSG00000227110,LMCD1-AS1
ENSG00000104946.14,58.69745486,0.074396055,0.589857352,0.126125502,0.899632581,0.973051819,ENSG00000104946,TBC1D17
ENSG00000135801.11,75.02345074,0.064298882,0.516761328,0.124426651,0.900977472,0.973453974,ENSG00000135801,TAF5L
ENSG00000178184.16,18.56501122,0.095078506,0.763230048,0.124573851,0.900860931,0.973453974,ENSG00000178184,PARD6G
ENSG00000105928.16,110.0470011,0.05880347,0.477736903,0.123087561,0.902037761,0.973818609,ENSG00000105928,GSDME
ENSG00000122711.9,11.50098416,-0.115037697,0.933323415,-0.123255985,0.901904394,0.973818609,ENSG00000122711,SPINK4
ENSG00000171246.7,74.02465958,0.070072137,0.570326043,0.122863295,0.902215352,0.973911189,ENSG00000171246,NPTX1
ENSG00000196208.14,151.5103774,0.059550846,0.488498977,0.121905775,0.902973642,0.974306053,ENSG00000196208,GREB1
ENSG00000182253.15,107.76718,0.057404047,0.471510734,0.121744943,0.903101019,0.974372548,ENSG00000182253,SYNM
ENSG00000119121.22,70.94948978,-0.062486598,0.516048022,-0.12108679,0.903622292,0.974417688,ENSG00000119121,TRPM6
ENSG00000177169.10,85.46437105,-0.071275187,0.586632295,-0.121498915,0.903295874,0.974417688,ENSG00000177169,ULK1
ENSG00000182446.15,115.1527037,-0.062064593,0.519954518,-0.119365427,0.904985851,0.974657732,ENSG00000182446,NPLOC4
ENSG00000105447.13,75.07118725,-0.07096017,0.5953186,-0.119196964,0.905119312,0.974657732,ENSG00000105447,GRWD1
ENSG00000025772.8,42.82791579,-0.075521941,0.636593312,-0.118634518,0.905564917,0.974731529,ENSG00000025772,TOMM34
ENSG00000125459.18,12.22823615,0.105272789,0.88807021,0.118541066,0.905638959,0.974739211,ENSG00000125459,MSTO1
ENSG00000078269.15,160.5096267,0.056628897,0.47807551,0.118451783,0.905709698,0.974761359,ENSG00000078269,SYNJ2
ENSG00000107554.17,108.2897772,0.058385928,0.494420074,0.11808972,0.905996568,0.974766692,ENSG00000107554,DNMBP
ENSG00000082458.12,59.90465833,-0.068401638,0.579149,-0.118107149,0.905982759,0.974766692,ENSG00000082458,DLG3
ENSG00000113249.14,52.29187524,0.065029778,0.553282895,0.117534408,0.906436579,0.974833383,ENSG00000113249,HAVCR1
ENSG00000151131.11,254.3722926,-0.052294752,0.444239055,-0.117717591,0.906291428,0.974833383,ENSG00000151131,NOPCHAP1
ENSG00000170779.11,24.80256221,-0.080363997,0.68314162,-0.117638853,0.906353818,0.974833383,ENSG00000170779,CDCA4
ENSG00000287403.1,26.24274536,-0.079546722,0.679397325,-0.117084243,0.906793296,0.974883543,ENSG00000287403,LOC124904076
ENSG00000163599.18,29.5713137,-0.074750928,0.640490351,-0.116708906,0.907090732,0.974962833,ENSG00000163599,CTLA4
ENSG00000254486.1,48.48642249,0.065853037,0.564500034,0.116657277,0.907131647,0.974962833,ENSG00000254486,LINC02547
ENSG00000073614.13,231.9065779,0.054999585,0.47480764,0.11583551,0.907782907,0.975128989,ENSG00000073614,KDM5A
ENSG00000089101.19,65.3040077,0.060701783,0.522110739,0.116262276,0.907444682,0.975128989,ENSG00000089101,CFAP61
ENSG00000143333.7,32.64512588,0.076472892,0.670848062,0.113994355,0.909242268,0.975560697,ENSG00000143333,RGS16
ENSG00000160326.14,50.50005464,0.075762142,0.664013865,0.114097228,0.909160719,0.975560697,ENSG00000160326,SLC2A6
ENSG00000214691.9,63.88526082,-0.060123609,0.533402274,-0.112717197,0.910254767,0.9757392,ENSG00000214691,LINC01913
ENSG00000213585.11,29.74617905,0.073611619,0.653005266,0.112727451,0.910246637,0.9757392,ENSG00000213585,VDAC1
ENSG00000189306.11,53.58656916,0.064063661,0.566174381,0.113151819,0.909910193,0.9757392,ENSG00000189306,RRP7A
ENSG00000186230.7,62.25098756,-0.064072187,0.569829637,-0.112440952,0.910473786,0.975811998,ENSG00000186230,ZNF749
ENSG00000239900.14,146.7769446,-0.050897489,0.452624411,-0.112449721,0.910466834,0.975811998,ENSG00000239900,ADSL
ENSG00000073670.14,58.47370423,0.068987136,0.620065675,0.111257788,0.911411928,0.975970586,ENSG00000073670,ADAM11
ENSG00000099381.20,82.27822486,0.065397922,0.596373621,0.109659313,0.912679569,0.976178417,ENSG00000099381,SETD1A
ENSG00000131759.18,49.92867809,-0.06436133,0.590921322,-0.10891692,0.913268387,0.976310619,ENSG00000131759,RARA
ENSG00000121057.13,76.69694108,0.055469479,0.516541298,0.107386339,0.914482492,0.976410808,ENSG00000121057,AKAP1
ENSG00000130810.20,13.8740953,-0.098734946,0.923670164,-0.10689416,0.914872947,0.976410808,ENSG00000130810,PPAN
ENSG00000144559.11,78.69842004,-0.052887841,0.502045135,-0.105344793,0.916102221,0.976751355,ENSG00000144559,TAMM41
ENSG00000186862.20,72.9965222,0.060264359,0.572809664,0.105208349,0.916210486,0.976751355,ENSG00000186862,PDZD7
ENSG00000185504.17,62.73945325,0.06733841,0.640329912,0.105162056,0.916247219,0.976751355,ENSG00000185504,FAAP100
ENSG00000138031.15,64.51160979,-0.061540111,0.593452568,-0.103698449,0.917408657,0.97696959,ENSG00000138031,ADCY3
ENSG00000141298.19,207.6815207,-0.045401967,0.436244405,-0.104074612,0.917110138,0.97696959,ENSG00000141298,SSH2
ENSG00000104361.10,58.2487343,-0.059212008,0.581734775,-0.10178523,0.91892715,0.977423901,ENSG00000104361,NIPAL2
ENSG00000105464.4,54.57060338,-0.068157147,0.671046161,-0.101568492,0.91909919,0.977432111,ENSG00000105464,GRIN2D
ENSG00000159267.17,105.6019321,0.047860625,0.478825468,0.099954218,0.920380672,0.978014727,ENSG00000159267,HLCS
ENSG00000164151.12,248.5698148,0.043518893,0.437358769,0.099503876,0.920738211,0.97809754,ENSG00000164151,ICE1
ENSG00000149657.20,60.55067135,0.055267215,0.556857577,0.099248385,0.920941058,0.978198817,ENSG00000149657,LSM14B
ENSG00000148840.11,76.69533519,0.057351484,0.580894107,0.098729672,0.921352909,0.97834174,ENSG00000148840,PPRC1
ENSG00000184381.20,85.55922061,-0.058205332,0.592166249,-0.098292215,0.92170026,0.97842587,ENSG00000184381,PLA2G6
ENSG00000106351.13,72.17731573,-0.052625389,0.538359119,-0.097751459,0.922129653,0.978569552,ENSG00000106351,AGFG2
ENSG00000135052.16,32.85424464,0.06213589,0.640340013,0.097035777,0.922697983,0.978616318,ENSG00000135052,GOLM1
ENSG00000100296.14,103.0566825,-0.050592806,0.526269052,-0.096134869,0.923413458,0.978860708,ENSG00000100296,THOC5
ENSG00000134160.17,119.3161247,-0.04587353,0.478858921,-0.095797589,0.923681332,0.978983966,ENSG00000134160,TRPM1
ENSG00000176749.9,36.60687992,0.057381842,0.607225977,0.094498331,0.924713308,0.979163255,ENSG00000176749,CDK5R1
ENSG00000105723.13,55.85078024,0.054097027,0.570645127,0.094799771,0.924473869,0.979163255,ENSG00000105723,GSK3A
ENSG00000148296.7,72.73624767,0.049041867,0.524555495,0.093492238,0.925512516,0.979499862,ENSG00000148296,SURF6
ENSG00000108010.12,59.65721113,0.049367203,0.52993881,0.093156422,0.925779294,0.979535591,ENSG00000108010,GLRX3
ENSG00000245614.6,61.67288909,-0.049514947,0.531104649,-0.093230113,0.925720751,0.979535591,ENSG00000245614,DDX11-AS1
ENSG00000013275.8,31.01644329,0.066831199,0.723957648,0.092313686,0.926448815,0.979605553,ENSG00000013275,PSMC4
ENSG00000100412.17,147.94385,0.043970407,0.476337074,0.092309438,0.92645219,0.979605553,ENSG00000100412,ACO2
ENSG00000105639.21,98.86657476,-0.047791453,0.522991281,-0.091380974,0.927189879,0.980030481,ENSG00000105639,JAK3
ENSG00000126749.17,25.49026395,0.068453762,0.753357059,0.090864963,0.92759989,0.980053314,ENSG00000126749,EMG1
ENSG00000260778.5,10.88333544,0.088138322,0.976769846,0.090234482,0.928100883,0.980160019,ENSG00000260778,MIR3677HG
ENSG00000108231.14,151.8306509,-0.04187085,0.466066824,-0.089838726,0.928415374,0.980234916,ENSG00000108231,LGI1
ENSG00000181481.14,40.11090903,-0.055011356,0.612871918,-0.089759956,0.92847797,0.980234916,ENSG00000181481,RNF135
ENSG00000146540.15,57.76656564,0.047696248,0.538711569,0.088537635,0.929449374,0.980398903,ENSG00000146540,C7orf50
ENSG00000103152.12,14.95301139,0.078046561,0.885923277,0.088096298,0.929800139,0.98050655,ENSG00000103152,MPG
ENSG00000129347.21,61.34675139,-0.053274642,0.607992795,-0.087623805,0.930175681,0.980603333,ENSG00000129347,KRI1
ENSG00000197971.16,118.8483499,0.040736032,0.466827902,0.087261348,0.930463776,0.980652549,ENSG00000197971,MBP
ENSG00000063438.20,129.0513599,-0.041345443,0.47534516,-0.086979834,0.930687541,0.980659346,ENSG00000063438,AHRR
ENSG00000260785.2,32.41643825,-0.056205764,0.64865178,-0.086650134,0.930949615,0.980743984,ENSG00000260785,CASC17
ENSG00000135451.13,79.23049138,-0.048608316,0.582080804,-0.08350785,0.933447736,0.981039006,ENSG00000135451,TROAP
ENSG00000189164.15,62.69028745,-0.0440893,0.533485602,-0.082643842,0.934134739,0.981039006,ENSG00000189164,ZNF527
ENSG00000204524.7,99.3874532,0.04333533,0.522611785,0.08292069,0.933914602,0.981039006,ENSG00000204524,ZNF805
ENSG00000121410.12,17.52903231,0.063822983,0.773391711,0.08252349,0.93423044,0.981039006,ENSG00000121410,A1BG
ENSG00000172534.14,82.27402233,-0.053409615,0.642657695,-0.083107407,0.933766136,0.981039006,ENSG00000172534,HCFC1
ENSG00000196924.19,91.65557442,-0.048493968,0.593925764,-0.081649882,0.934925134,0.98120645,ENSG00000196924,FLNA
ENSG00000188763.5,20.30615281,-0.064370529,0.791646349,-0.081312228,0.935193649,0.981360668,ENSG00000188763,FZD9
ENSG00000110583.13,86.16206788,0.0426668,0.525117941,0.081251843,0.935241671,0.981379166,ENSG00000110583,NAA40
ENSG00000111667.14,81.25926698,0.046097605,0.568426603,0.081096847,0.935364933,0.981424096,ENSG00000111667,USP5
ENSG00000135677.11,72.57315605,0.042195339,0.521446516,0.080919784,0.935505746,0.981424096,ENSG00000135677,GNS
ENSG00000197102.14,458.9000467,0.034864423,0.432018923,0.080701149,0.935679623,0.981424096,ENSG00000197102,DYNC1H1
ENSG00000173402.13,87.10185925,0.046222558,0.575928227,0.080257498,0.936032461,0.981602863,ENSG00000173402,DAG1
ENSG00000187510.11,63.03535851,0.04418189,0.551256329,0.080147632,0.936119839,0.981630732,ENSG00000187510,PLEKHG7
ENSG00000254986.8,72.36132123,-0.049330583,0.620063482,-0.07955731,0.936589349,0.981772343,ENSG00000254986,DPP3
ENSG00000166166.13,33.33510439,0.057047362,0.716525475,0.079616656,0.936542148,0.981772343,ENSG00000166166,TRMT61A
ENSG00000166582.11,32.27157678,-0.049482163,0.623933693,-0.079306766,0.936788625,0.98177966,ENSG00000166582,CENPV
ENSG00000261371.6,108.209924,-0.038487373,0.492819773,-0.078096243,0.937751496,0.981991732,ENSG00000261371,PECAM1
ENSG00000146700.9,34.772251,-0.04892472,0.640780244,-0.076351792,0.939139222,0.982146265,ENSG00000146700,SSC4D
ENSG00000137571.11,98.78499808,0.037970166,0.517765355,0.073334698,0.941539781,0.982634982,ENSG00000137571,SLCO5A1
ENSG00000143344.16,91.04086956,-0.035987169,0.495453608,-0.07263479,0.942096741,0.982679511,ENSG00000143344,RGL1
ENSG00000165887.12,21.19422667,0.05713269,0.781647661,0.073092639,0.941732399,0.982679511,ENSG00000165887,ANKRD2
ENSG00000211584.14,82.41708629,-0.038983968,0.535331846,-0.072822061,0.941947715,0.982679511,ENSG00000211584,SLC48A1
ENSG00000158125.10,95.9358195,-0.03430303,0.483237584,-0.070985849,0.943409018,0.983021666,ENSG00000158125,XDH
ENSG00000101442.10,37.28116593,0.042466291,0.597250564,0.071102974,0.943315801,0.983021666,ENSG00000101442,ACTR5
ENSG00000148908.15,19.96705514,0.053781641,0.765014755,0.070301443,0.943953734,0.983219543,ENSG00000148908,RGS10
ENSG00000111707.12,64.41226954,-0.035910236,0.523452103,-0.068602716,0.945305857,0.983787172,ENSG00000111707,SUDS3
ENSG00000134285.11,79.56988928,0.035143797,0.513254663,0.068472435,0.945409562,0.983863388,ENSG00000134285,FKBP11
ENSG00000110104.13,33.76820234,-0.044647015,0.661620583,-0.067481297,0.946198551,0.98424036,ENSG00000110104,CCDC86
ENSG00000130511.16,30.1439064,0.049972444,0.743189387,0.067240524,0.946390225,0.984376316,ENSG00000130511,SSBP4
ENSG00000151693.11,73.71036549,-0.034064545,0.515906737,-0.066028494,0.94735514,0.98480063,ENSG00000151693,ASAP2
ENSG00000179715.13,35.60579235,0.041334604,0.626395434,0.065988035,0.947387352,0.98480063,ENSG00000179715,PCED1B
ENSG00000196756.15,190.3290954,-0.030833642,0.46854714,-0.065806916,0.94753155,0.984865483,ENSG00000196756,SNHG17
ENSG00000147010.19,143.2703778,-0.029805256,0.45500676,-0.065505084,0.947771859,0.984896326,ENSG00000147010,SH3KBP1
